ratings,fname,predictions,ink,phase
0.4874647018909163,4872_3,0.4853515625,8180.4824,train
0.4928338994740664,4568_7,0.4931640625,14178.506,train
0.35578686049624286,11055_56,0.362060546875,3451.106,train
0.12978298826314888,7494_8,0.12261962890625,3058.6824,train
0.5733220686859182,1605_15,0.556640625,7040.106,train
0.38355502195846974,3794_3,0.365478515625,2986.8823,train
0.5841861862034967,2848_56,0.58642578125,4857.1177,train
0.6239825920560693,6823_11,0.62109375,14712.6,train
0.364608304795791,6185_7,0.36962890625,6437.059,train
0.34162866083779775,1934_15,0.351806640625,7536.8477,train
0.11237426032431541,8679_4,0.11767578125,3190.0706,train
0.6733240486650285,3494_7,0.6474609375,5447.847,train
0.427764821733287,2539_13,0.408203125,2625.541,train
0.3858386564755617,670_3,0.39208984375,5541.894,train
0.3614871361904419,5748_56,0.370849609375,8325.965,train
0.6130353221461387,7218_4,0.6142578125,19477.117,train
0.5680287981607255,4639_4,0.552734375,8114.7183,train
0.4515694129627978,1707_4,0.44873046875,5895.9883,train
0.5985097296549571,2713_4,0.607421875,8469.683,train
0.5238663211859873,922_56,0.496826171875,13427.001,train
0.29783838502694404,4101_15,0.303466796875,3552.612,train
0.19058676136041114,3719_11,0.17919921875,3832.6821,train
0.7056759183597692,9097_19,0.7021484375,10597.106,train
0.5509455915308089,6042_4,0.5556640625,8845.307,train
0.5873037325089057,8228_3,0.5859375,9165.718,train
0.6973486137136349,10122_19,0.712890625,17861.117,train
0.54567515778901,4892_15,0.53173828125,9180.988,train
0.4085226598528004,10415_17,0.398193359375,6629.129,train
0.3777148221801536,413_15,0.369140625,6459.1416,train
0.5134135874432582,6386_9,0.494873046875,9922.565,train
0.5950472916677336,9350_13,0.611328125,11621.646,train
0.2906211101215866,5557_13,0.272216796875,3496.0237,train
0.4810944962080246,11031_4,0.472412109375,6979.5884,train
0.5347988842468673,5156_56,0.51806640625,8732.329,train
0.5814913902684462,3078_4,0.55517578125,13224.67,train
0.43194331786969026,10335_4,0.409912109375,4850.2354,train
0.15825756748608383,6428_9,0.169677734375,2774.9766,train
0.5823197597567594,4998_12,0.56787109375,9483.894,train
0.6588995034077296,1949_19,0.6484375,10141.671,train
0.5058897621703183,7549_19,0.5087890625,9634.094,train
0.4825240193203909,10792_13,0.476806640625,6839.87,train
0.5522960472804131,9895_12,0.529296875,13735.824,train
0.37260142809579444,2157_4,0.387451171875,7329.706,train
0.4979529787029725,5320_56,0.497314453125,6614.718,train
0.5377819632488564,4044_56,0.50048828125,4397.6704,train
0.11160760878416393,5386_13,0.1090087890625,4667.8823,train
0.6359849141587717,7236_4,0.63818359375,5618.682,train
0.5342247479680293,5436_56,0.501953125,4783.2944,train
0.5613314671521712,9886_17,0.5576171875,9095.259,train
0.6301211310505213,1883_17,0.64404296875,16170.248,train
0.5553067143995576,6365_13,0.541015625,8395.706,train
0.6447281661870471,843_12,0.65380859375,10090.953,train
0.3256631700324024,6952_4,0.314208984375,2777.753,train
0.3946441170382443,10241_19,0.392822265625,9625.7295,train
0.6955869252407634,1560_15,0.69580078125,6529.0938,train
0.5338796796481434,2220_19,0.533203125,4839.9297,train
0.6051491477365087,1916_19,0.5927734375,5396.482,train
0.3886468138134116,4043_19,0.394287109375,5222.506,train
0.32960067071205446,9941_13,0.322509765625,3329.3882,train
0.1354647579250261,9059_11,0.1358642578125,3459.2825,train
0.399833587558567,4496_7,0.3828125,4376.1885,train
0.4180402745466828,7099_15,0.396484375,10770.235,train
0.43839308212430145,4619_11,0.4423828125,9471.399,train
0.46032535774575867,8479_12,0.480224609375,4526.4,train
0.5904591271459387,10357_13,0.5947265625,10182.2705,train
0.36906600767695147,3112_19,0.365234375,3822.1763,train
0.5578947121868603,3143_4,0.55810546875,6423.106,train
0.3516297263738962,4823_56,0.359619140625,14890.965,train
0.6354800932291309,7801_17,0.6259765625,5613.8706,train
0.34184594591514406,1195_11,0.336669921875,2090.706,train
0.7396942971414692,7835_13,0.76025390625,10098.565,train
0.38585625633338927,4204_11,0.38232421875,3724.9175,train
0.46724640623464403,1208_56,0.474853515625,33609.918,train
0.5916128425543925,10293_13,0.56591796875,6473.612,train
0.410896448388236,2744_56,0.4013671875,6028.3057,train
0.7055360288271416,9938_9,0.72900390625,11766.236,train
0.7403917387923347,1524_56,0.7001953125,7687.3643,train
0.622168465378977,10844_15,0.5947265625,12727.189,train
0.32107163034224273,8808_7,0.33251953125,8047.9766,train
0.09819417212660736,470_11,0.1082763671875,2274.2822,train
0.5716124861688957,656_13,0.5546875,4084.0708,train
0.6388758086346349,2515_19,0.61376953125,8207.965,train
0.6957504720696359,9807_7,0.68603515625,7560.2236,train
0.1758135446453139,3656_56,0.17333984375,4178.883,train
0.7122014107646338,1897_56,0.71337890625,16812.988,train
0.6347221428712444,6769_7,0.65234375,7775.5767,train
0.5291838676237469,6405_56,0.51513671875,6006.071,train
0.17518572043371045,5513_56,0.1922607421875,3120.447,train
0.7641707444515919,3277_4,0.8017578125,21224.53,train
0.6553158389282685,1857_13,0.65380859375,8957.142,train
0.682552537437817,9142_15,0.7158203125,8417.071,train
0.4621719526938207,9681_15,0.470703125,10835.399,train
0.24647545482755145,630_56,0.2666015625,2177.3647,train
0.38852867803510294,4555_4,0.406494140625,8459.694,train
0.5669019585811196,9166_15,0.5556640625,6566.6943,train
0.25177160678260907,2189_4,0.2322998046875,1985.6707,train
0.4855998704288608,8908_9,0.484619140625,7803.6475,train
0.46191256159317634,6270_9,0.469970703125,7194.6353,train
0.6788430586939722,9632_13,0.69384765625,6245.4707,train
0.5624857527069633,2627_15,0.5703125,14877.576,train
0.41997816805552607,8127_7,0.428466796875,6684.094,train
0.4092916352802912,2662_19,0.405517578125,3764.2825,train
0.6682575498889529,9534_56,0.68896484375,9498.588,train
0.4833788573179985,6897_11,0.486083984375,8604.518,train
0.405322138372405,1801_17,0.408935546875,4356.6353,train
0.5151358492194644,3305_15,0.501953125,7541.906,train
0.3356273725166671,5996_3,0.304931640625,4503.388,train
0.64534302236516,6629_8,0.65673828125,17360.646,train
0.5329090341246097,6323_4,0.5380859375,6387.1055,train
0.5554448245262367,1921_15,0.55126953125,6827.741,train
0.7680816869777741,7948_11,0.78662109375,13562.895,train
0.6889364375967144,3051_19,0.7080078125,7989.459,train
0.41065204902021574,317_3,0.392333984375,3096.4116,train
0.4889524630699661,2136_19,0.50634765625,17730.012,train
0.41071362270882567,4811_56,0.40673828125,6226.965,train
0.5296729312645165,9442_8,0.5234375,6378.812,train
0.5532540334590423,6788_9,0.556640625,6525.0117,train
0.42839799579134713,3530_11,0.458984375,7916.7295,train
0.3858386564755617,2915_3,0.374755859375,4341.2354,train
0.6007533375092976,4340_15,0.5927734375,12911.776,train
0.561182177696345,11057_3,0.54638671875,6953.647,train
0.24326872191015528,8340_11,0.2288818359375,4121.106,train
0.7392138323537868,5290_11,0.77294921875,15746.542,train
0.5990963883231165,4432_15,0.6298828125,7919.0586,train
0.7140459379062104,7866_8,0.7646484375,16003.893,train
0.6601955844210077,2467_13,0.66259765625,10757.153,train
0.6687994647583563,516_19,0.68994140625,11545.354,train
0.5279944964303066,1447_13,0.54833984375,9547.342,train
0.5662859814771862,10925_13,0.55322265625,7634.153,train
0.6130000156198464,3164_15,0.603515625,7384.8823,train
0.5872767326332281,2695_15,0.60302734375,13872.717,train
0.697220086545427,621_7,0.67138671875,8138.3413,train
0.4575270921689476,5011_13,0.429443359375,6252.4824,train
0.6176030845579331,2133_13,0.6298828125,9656.095,train
0.5370531874085703,4152_4,0.51904296875,5130.9297,train
0.2642326670811196,8076_11,0.268798828125,3949.706,train
0.6807707711960742,3702_3,0.71044921875,10957.659,train
0.5094688304685095,2087_15,0.50146484375,10565.447,train
0.5128268611964001,7568_13,0.541015625,5609.117,train
0.5902742283823055,9159_4,0.59619140625,3390.9177,train
0.6424779639606675,2224_17,0.66845703125,4962.1646,train
0.48532998461169213,2509_15,0.50048828125,7457.577,train
0.21008307466794035,7507_11,0.221435546875,1058.8942,train
0.5642139787426433,3005_15,0.60498046875,6242.4595,train
0.2897811008099195,6776_19,0.308349609375,3489.2473,train
0.5661302171403736,10048_13,0.57177734375,6448.1885,train
0.2907163297355002,4526_15,0.283447265625,6983.565,train
0.6165230130064637,4419_3,0.62841796875,11044.412,train
0.4099221485387101,3600_8,0.431884765625,5904.353,train
0.531045034949627,6683_56,0.53515625,7065.5996,train
0.6755071255469575,10217_17,0.67626953125,22798.553,train
0.364608304795791,1133_7,0.377197265625,6829.765,train
0.3901013125076339,10865_15,0.38623046875,7514.082,train
0.77581834226049,7921_12,0.818359375,7368.1646,train
0.5554830631982146,1216_13,0.5693359375,6907.5176,train
0.6840580119049696,5305_15,0.7021484375,5143.671,train
0.5169559755299874,7260_4,0.53125,4343.506,train
0.47011395233959097,8868_8,0.45947265625,8701.2705,train
0.5015576067768304,4732_4,0.52294921875,80792.555,train
0.3499201819153408,8916_8,0.343505859375,7796.447,train
0.8931934990731352,5602_7,0.94482421875,13276.176,train
0.22188724819672345,2869_17,0.2266845703125,3694.3179,train
0.49892224369152827,559_9,0.49169921875,5213.2,train
0.36064623670969564,10431_56,0.373046875,5670.5176,train
0.5340406067293725,2176_13,0.5498046875,5147.671,train
0.48484253641792696,7200_11,0.498046875,5627.071,train
0.2837040633148308,8755_13,0.27490234375,4169.1294,train
0.6652576888338065,10876_3,0.6640625,13436.494,train
0.643497075365759,4112_13,0.65771484375,7652.9414,train
0.6797114996273239,3249_3,0.7021484375,14612.471,train
0.6190857485629293,4024_8,0.64208984375,8205.129,train
0.7619493347456985,1775_4,0.7744140625,7115.6475,train
0.6183182735051993,2558_19,0.63623046875,3928.059,train
0.5296382871240097,4605_8,0.50390625,8876.906,train
0.4892339928973895,1143_13,0.478759765625,7695.1885,train
0.44846052967575417,3606_17,0.423583984375,5695.4355,train
0.17518572043371045,8087_56,0.2017822265625,4073.9766,train
0.5176019002084159,10132_15,0.51611328125,6513.8823,train
0.7480305058874785,4178_8,0.76220703125,10095.023,train
0.3858467607302421,6664_7,0.392333984375,5169.753,train
0.4113641472730759,8539_7,0.404296875,9223.317,train
0.5545514193937117,9688_8,0.53759765625,7675.094,train
0.4288858137332962,7887_3,0.4462890625,6448.6353,train
0.47686622546099083,308_3,0.4697265625,7783.2354,train
0.550722125440359,5930_56,0.548828125,7225.9062,train
0.6496361381606922,7815_56,0.67626953125,15665.494,train
0.5396104505912727,3830_7,0.556640625,5591.9766,train
0.66875524890256,8364_15,0.72265625,14487.506,train
0.40112745862379373,8395_9,0.413818359375,5158.7646,train
0.38496361819041985,4096_8,0.390380859375,3638.4353,train
0.60167166566961,4627_4,0.6103515625,11854.377,train
0.3447487488416736,10624_4,0.349609375,9779.541,train
0.5037305046266642,681_9,0.51171875,8688.141,train
0.3858386564755617,7456_3,0.4013671875,4846.0703,train
0.49261391871491667,3218_56,0.52001953125,8949.836,train
0.7775289074347802,3172_17,0.802734375,15308.859,train
0.45601846386245426,4137_15,0.465087890625,4642.4355,train
0.3795419336433411,9667_12,0.3818359375,10653.871,train
0.364608304795791,1345_7,0.374267578125,3101.5295,train
0.4071325721252562,9307_3,0.392822265625,14774.012,train
0.45469834709231394,8160_8,0.485107421875,5495.5293,train
0.3618344141120091,7985_12,0.358154296875,5839.164,train
0.8163293522394759,1665_4,0.8798828125,12134.847,train
0.4875874245999206,2299_17,0.47509765625,7875.6943,train
0.5569844398562506,7039_13,0.56787109375,8318.2705,train
0.5480655413107071,156_7,0.583984375,6018.0938,train
0.252913574260042,10411_3,0.255615234375,3386.1057,train
0.3986652592719884,5762_11,0.389892578125,8651.706,train
0.2760613103392524,914_17,0.27978515625,3415.0352,train
0.4845858791927215,1382_13,0.47314453125,3616.1294,train
0.7018664422912703,8981_12,0.72021484375,9275.7295,train
0.4020818200871578,2226_3,0.414306640625,6128.588,train
0.5928877494369708,5679_4,0.61767578125,9564.012,train
0.4371487696434706,7698_4,0.447998046875,10895.906,train
0.5690328475533123,6659_17,0.56884765625,5877.8003,train
0.3818751141664506,5014_19,0.377685546875,8484.659,train
0.5883449132221302,677_15,0.6025390625,8092.459,train
0.36064623670969564,6752_56,0.385009765625,7888.165,train
0.364608304795791,8417_7,0.3564453125,5094.329,train
0.5520622748577226,10178_12,0.56396484375,8520.2,train
0.33999060606857523,63_9,0.3408203125,4560.8,train
0.31864859296475956,648_19,0.317626953125,2607.2236,train
0.9359184027581409,1667_15,0.97802734375,13484.129,train
0.558598945769544,4001_9,0.5712890625,9705.329,train
0.7022822494681998,3381_13,0.70166015625,10515.565,train
0.8497523850600375,6404_19,0.89599609375,15229.671,train
0.4007968044661671,2807_56,0.40771484375,3720.4468,train
0.28895746054435806,3541_9,0.29931640625,4598.565,train
0.242776162330804,6855_17,0.253173828125,2784.4941,train
0.35062839305633586,785_19,0.357177734375,4175.259,train
0.5070987146200727,9960_8,0.50830078125,7865.177,train
0.6323696764280304,9252_9,0.6708984375,12303.895,train
0.4008962046630647,2341_56,0.4365234375,3072.6826,train
0.3901013125076339,11059_15,0.40771484375,9324.765,train
0.6123129661921507,7871_15,0.61328125,10748.6,train
0.6121731725069816,3495_8,0.64111328125,10694.73,train
0.4020818200871578,6904_3,0.423828125,4964.4116,train
0.5306580732698238,1831_3,0.53564453125,10224.694,train
0.29050316677701615,3777_11,0.30712890625,2786.9766,train
0.4408649944267978,4829_11,0.44677734375,5909.411,train
0.35937894407335097,8975_3,0.347900390625,6130.318,train
0.5924091411904496,4752_19,0.61083984375,7672.9414,train
0.2829697574798406,259_13,0.296142578125,2067.1528,train
0.6909190268852021,2750_56,0.7138671875,18061.305,train
0.6736747758318082,6367_17,0.708984375,5411.682,train
0.4774302862871448,7703_12,0.5,7418.435,train
0.5107280619644416,5637_9,0.5029296875,8310.718,train
0.6238807727337564,6834_9,0.65185546875,5738.3296,train
0.3503890626519317,4147_15,0.350830078125,6538.6113,train
0.514105292645382,10845_17,0.515625,4846.741,train
0.41497238398847347,5129_12,0.4091796875,4571.247,train
0.5331189943159105,7938_11,0.556640625,12088.541,train
0.26718387520505915,7764_13,0.275390625,2666.7646,train
0.7025859999832785,951_15,0.6953125,17112.775,train
0.37564943133489137,7800_15,0.383544921875,5904.835,train
0.45388667089707463,4528_19,0.447021484375,3634.1177,train
0.44869142097933146,8320_17,0.453857421875,7799.2827,train
0.6077194714258091,7339_19,0.6416015625,5804.0825,train
0.5363269077830076,10796_56,0.5263671875,10602.789,train
0.36654623492051597,6288_56,0.38623046875,4485.612,train
0.2766681302420505,31_12,0.26953125,2623.706,train
0.17879308296224283,6868_56,0.208251953125,2932.0588,train
0.4976691442793077,9918_15,0.5419921875,18186.2,train
0.43053586155876267,2391_19,0.454345703125,4583.6357,train
0.4656389083787973,6345_56,0.489501953125,7040.259,train
0.5207680850827461,3044_17,0.55078125,6869.4824,train
0.39061465902866976,2580_4,0.4296875,3994.4238,train
0.46593065894558006,674_11,0.5048828125,6336.188,train
0.593231338479512,3113_3,0.626953125,9538.671,train
0.4117401763378256,4846_19,0.40087890625,7780.976,train
0.6435783966126856,4759_11,0.68896484375,11070.106,train
0.20248261707620624,2395_13,0.234375,2233.647,train
0.405322138372405,7524_17,0.418212890625,5587.494,train
0.4699196157273269,8932_13,0.484130859375,3471.847,train
0.4843539661612458,8819_11,0.505859375,6366.13,train
0.6397688588128638,7138_3,0.65966796875,17086.752,train
0.40293838502358176,7443_56,0.43994140625,8038.965,train
0.38864100012604047,7511_8,0.43017578125,4405.6587,train
0.4153357054679276,7743_19,0.442138671875,6837.859,train
0.4059119628825778,9617_8,0.436767578125,3868.835,train
0.29793783690908165,3064_3,0.28271484375,7901.9062,train
0.5179889860070901,1613_17,0.53076171875,5633.565,train
0.37729158785659855,6146_56,0.387939453125,6786.5527,train
0.6659267008078018,3107_56,0.708984375,7831.2236,train
0.5184199379250952,8667_4,0.537109375,11659.059,train
0.5473558047324464,11074_19,0.5751953125,5384.918,train
0.40049383467038824,870_13,0.41845703125,4647.6943,train
0.21716490699910546,9248_3,0.239013671875,3209.353,train
0.44402237724888755,5494_9,0.465576171875,4818.0825,train
0.2906211101215866,10771_13,0.30078125,4028.6235,train
0.630241161449306,2121_13,0.6552734375,9348.518,train
0.48827271594418015,8163_12,0.50732421875,5948.741,train
0.2837040633148308,4004_13,0.302001953125,3873.1528,train
0.21896062730423105,5749_3,0.2666015625,2544.894,train
0.2512989621014359,5506_9,0.26513671875,4225.506,train
0.6037913238691364,7529_7,0.634765625,6579.3296,train
0.5630628509164973,7695_19,0.5791015625,8224.094,train
0.2703268636942525,5953_3,0.2763671875,2450.5413,train
0.3816483593660948,7005_9,0.403564453125,8287.2,train
0.40988100350072604,4025_9,0.4375,4217.976,train
0.33645697206741276,9881_9,0.35986328125,4184.353,train
0.48233628581482807,1322_17,0.4755859375,7915.9414,train
0.6772415625267632,9937_8,0.708984375,8751.8125,train
0.5207680850827461,432_17,0.54541015625,11562.836,train
0.4101647705837208,193_4,0.41650390625,6036.965,train
0.5903043083120072,1572_56,0.61962890625,8193.482,train
0.566757677424874,9979_19,0.57958984375,13214.564,train
0.4699660946090213,5196_8,0.51513671875,8218.682,train
0.5008101953405723,4610_15,0.505859375,8032.859,train
0.5196535348948267,1960_19,0.56005859375,3282.5884,train
0.49302033608292245,7955_3,0.51708984375,10457.74,train
0.2703268636942525,941_3,0.265869140625,9109.164,train
0.36291037754556865,339_13,0.382080078125,3720.3884,train
0.4078401238567986,7957_7,0.42138671875,7439.694,train
0.611950239242779,811_11,0.6474609375,8536.612,train
0.4605617291297074,10540_4,0.475830078125,13984.094,train
0.523161406579872,7311_11,0.546875,10376.74,train
0.29679292390340467,1344_4,0.31005859375,2722.8706,train
0.7839997121074864,3084_4,0.779296875,15653.082,train
0.4793819964557421,7977_19,0.501953125,3996.4824,train
0.5122619799606881,9708_56,0.52783203125,4824.035,train
0.723469609610555,3293_15,0.75634765625,11180.224,train
0.16557037663472257,5901_11,0.192138671875,4144.353,train
0.5309444182991492,7457_4,0.5576171875,6120.9766,train
0.5403252810921212,7489_19,0.58349609375,4541.4116,train
0.3526501864189491,2235_15,0.362548828125,11155.118,train
0.1932057237264856,3887_4,0.212158203125,3064.2708,train
0.29088016149521057,1243_8,0.316162109375,2359.4707,train
0.6689683838457877,4200_4,0.6767578125,10288.7295,train
0.2748801953045009,902_56,0.292236328125,5354.6826,train
0.5746250346701989,2020_15,0.59521484375,6604.718,train
0.4575270921689476,9562_13,0.4892578125,4570.741,train
0.4473260433855805,7479_56,0.4609375,3716.0823,train
0.5269854245609205,5952_56,0.55859375,7676.3525,train
0.46704534345848336,7184_56,0.4833984375,11813.2705,train
0.49892224369152827,6240_9,0.52734375,6016.6353,train
0.4575270921689476,10499_13,0.472900390625,4065.1882,train
0.3758356256236317,6034_8,0.39501953125,3134.9766,train
0.2355517725982983,10421_15,0.25634765625,4790.6587,train
0.3858467607302421,10138_7,0.402099609375,15545.742,train
0.7646587056834488,3665_15,0.7822265625,66483.09,train
0.5614041252377762,6674_4,0.5693359375,8154.8467,train
0.030808997331745802,5508_12,0.06890869140625,3449.8118,train
0.5733070645874141,2051_56,0.5703125,6242.9414,train
0.5247165664165686,3025_19,0.53662109375,4106.918,train
0.6446858065822758,7923_13,0.6181640625,10082.93,train
0.5256179663206838,8330_13,0.53515625,4290.7764,train
0.3933450221989344,8728_9,0.4072265625,5362.6353,train
0.6863969370694258,8569_19,0.7216796875,5585.894,train
0.7028885506840142,5069_12,0.72802734375,12635.895,train
0.6257148179279097,4972_9,0.64013671875,10318.541,train
0.587132188095279,5620_19,0.60302734375,9546.447,train
0.5807682133940911,7867_9,0.5908203125,8817.482,train
0.5007802550764876,6369_56,0.497314453125,7183.0,train
0.5367250600639848,6931_8,0.53271484375,4296.9766,train
0.39798836603518184,3559_19,0.411865234375,3575.459,train
0.364608304795791,5480_7,0.357421875,5388.741,train
0.7436062972642017,10260_12,0.7783203125,8487.506,train
0.25848603807139525,8286_19,0.2685546875,2342.8823,train
0.4720164716738578,4586_15,0.490966796875,19985.084,train
0.33705429820886945,2177_15,0.35009765625,3517.0825,train
0.36669407442262336,7287_11,0.387451171875,2876.3176,train
0.15825756748608383,521_9,0.19287109375,3463.0,train
0.2125510292239221,5675_15,0.21435546875,4388.306,train
0.3529267147695224,2065_17,0.373779296875,3132.294,train
0.2512989621014359,1318_9,0.25732421875,2886.7766,train
0.5528842142583854,2962_17,0.57080078125,6791.5645,train
0.35937894407335097,9889_3,0.356201171875,6645.529,train
0.13950594061945681,8077_12,0.17041015625,3599.4824,train
0.5407856506168535,6735_11,0.54736328125,8853.212,train
0.34993652907503303,3922_9,0.36767578125,2772.1882,train
0.5253663264058241,7548_17,0.56298828125,9571.589,train
0.597312635323517,2559_56,0.61865234375,8560.859,train
0.5383679839758714,3269_19,0.5224609375,10225.412,train
0.6007666436208015,4343_56,0.6142578125,8936.518,train
0.5780170253422137,2318_56,0.59423828125,4269.8467,train
0.5768417873838781,270_17,0.58544921875,5713.894,train
0.49510375481423186,2445_4,0.48486328125,9134.364,train
0.5393671317908127,10754_17,0.55029296875,11204.554,train
0.5947775510270267,801_3,0.6259765625,8431.765,train
0.364608304795791,8620_7,0.380859375,3880.0352,train
0.574759740040514,9211_13,0.6005859375,9332.718,train
0.5251098618013382,6019_56,0.53173828125,6659.247,train
0.7476616373537754,2768_13,0.73876953125,19546.154,train
0.5789110416934452,7653_8,0.57666015625,8667.917,train
0.461819163606296,2679_13,0.47705078125,4553.3765,train
0.7929315636588623,4326_12,0.7841796875,28932.0,train
0.5449132484611836,1771_17,0.56298828125,4194.976,train
0.1577909806019706,6816_19,0.178466796875,5461.659,train
0.221355183000082,10069_9,0.228759765625,4209.0474,train
0.6614793115940993,2448_17,0.67919921875,8415.93,train
0.3128566316254592,10729_3,0.326416015625,3202.5176,train
0.4125643264808134,7903_9,0.43115234375,6821.13,train
0.6526529137996425,1426_56,0.6669921875,8716.117,train
0.4615556267301133,3940_19,0.4716796875,5653.6113,train
0.364608304795791,5404_7,0.380615234375,7634.553,train
0.7437802876031299,7125_19,0.7607421875,7607.835,train
0.9055705336444237,1738_15,0.904296875,20953.695,train
0.6645321546146122,1862_4,0.68212890625,7089.3765,train
0.6296015591527434,5117_12,0.63623046875,7797.082,train
0.5150892043101217,9133_56,0.525390625,10692.459,train
0.46541520532692415,10601_56,0.472412109375,7989.612,train
0.4379361509704108,5870_15,0.45849609375,7479.3174,train
0.15825756748608383,5672_9,0.1875,3964.6118,train
0.34162866083779775,8284_15,0.35205078125,3750.8706,train
0.5964843800444442,8919_12,0.60302734375,12208.765,train
0.46651910669420016,8558_9,0.478759765625,8106.035,train
0.7293285307129398,6581_8,0.73779296875,10590.365,train
0.48166590229107087,7027_8,0.49609375,12521.165,train
0.37564943133489137,8121_15,0.407470703125,5171.788,train
0.5784381093916149,627_15,0.5869140625,9601.623,train
0.9727678613641215,7748_8,0.9912109375,34045.344,train
0.6038306705059199,4976_15,0.6171875,9721.177,train
0.5336607206914399,8946_17,0.5478515625,8075.6826,train
0.3901013125076339,4017_15,0.40869140625,5644.2354,train
0.6089254282277518,8949_3,0.5908203125,39764.848,train
0.44196736739388076,5502_3,0.46044921875,4617.4824,train
0.5229740525302929,7706_17,0.548828125,6972.6,train
0.4934359442411369,10251_17,0.5283203125,5456.6006,train
0.2823350463342772,8391_3,0.301025390625,4862.565,train
0.5340406067293725,5730_13,0.5517578125,4388.2354,train
0.28772544426368674,2273_3,0.294189453125,7193.6123,train
0.42591518426916736,4116_56,0.434326171875,5713.0586,train
0.6674172606528571,739_13,0.689453125,12301.824,train
0.532205640601357,7075_15,0.5546875,11228.705,train
0.4319235292611354,9088_4,0.427734375,11428.859,train
0.45574388821538303,5021_11,0.447021484375,4951.988,train
0.14796374696239784,10931_3,0.153564453125,3779.4116,train
0.670535264804618,7109_12,0.66064453125,10590.952,train
0.596378532142717,4753_56,0.6162109375,13364.882,train
0.546443682558624,781_12,0.57421875,7757.859,train
0.8579784999335307,2675_17,0.8720703125,12255.835,train
0.4809436726938721,2594_13,0.488525390625,6657.329,train
0.49302033608292245,2374_3,0.5146484375,12235.766,train
0.5471660473236994,2524_56,0.53271484375,9162.823,train
0.47447624035483366,826_17,0.50634765625,5929.5176,train
0.7465236589201429,6642_9,0.71240234375,10952.437,train
0.5504195159026216,4406_3,0.568359375,5112.777,train
0.3503890626519317,996_15,0.36767578125,6948.7886,train
0.6186538903043683,2530_17,0.6279296875,10149.354,train
0.5376391170409235,2435_19,0.521484375,10777.949,train
0.37564943133489137,5422_15,0.395751953125,6790.306,train
0.48869613955951835,4488_12,0.477783203125,12421.8,train
0.5029706644570406,8505_17,0.50634765625,9341.423,train
0.4891763403276572,8226_19,0.4873046875,4284.718,train
0.5868203986204206,2357_4,0.5908203125,11119.035,train
0.2844492929782425,298_56,0.308837890625,5510.623,train
0.4816329009061801,3087_19,0.5029296875,3937.2588,train
0.5128268611964001,1029_13,0.5361328125,4946.8584,train
0.6578190504192216,8112_56,0.66650390625,12870.988,train
0.20972781706002358,5997_4,0.212646484375,4184.2705,train
0.8106005689298579,3639_12,0.80859375,24540.787,train
0.44960260028252946,10315_15,0.452392578125,7957.8706,train
0.7315503851267737,393_8,0.7314453125,12861.07,train
0.32925434597659076,3647_7,0.294921875,3971.459,train
0.5763325528458267,2975_15,0.5810546875,7139.0713,train
0.47923534813177526,10031_7,0.47607421875,5148.4585,train
0.4900089726701964,9170_3,0.50732421875,4551.459,train
0.21764354441007983,8155_19,0.254638671875,4691.4824,train
0.5052538220444586,3235_17,0.5263671875,4050.1294,train
0.6479845761451593,1976_17,0.64404296875,6865.4233,train
0.6608574180250288,6057_9,0.67431640625,9847.895,train
0.641315294112613,2021_56,0.64892578125,7321.753,train
0.569618244014741,9239_8,0.58984375,7559.929,train
0.364608304795791,7935_7,0.36865234375,7282.106,train
0.4720433052039972,8923_19,0.45068359375,5807.7407,train
0.7020866743549863,1281_56,0.69384765625,23169.986,train
0.6921471919695034,3664_13,0.70458984375,9288.601,train
0.47840266255186203,8853_8,0.48291015625,8118.7407,train
0.4239853531463904,8090_4,0.401611328125,13571.376,train
0.5016367328962424,2483_13,0.4775390625,15261.012,train
0.1801108034417368,7185_3,0.18701171875,1937.6353,train
0.36654623492051597,5413_56,0.36376953125,8800.329,train
0.5247740347391431,6483_56,0.513671875,6444.694,train
0.5191358952890422,8368_4,0.5087890625,11556.693,train
0.7397012294956989,9958_4,0.7392578125,14017.024,train
0.6819353431836139,1953_15,0.6650390625,8634.883,train
0.6637011491597111,10516_19,0.67333984375,11342.8,train
0.3572805031739078,4418_9,0.348388671875,5564.224,train
0.3128566316254592,9204_3,0.30126953125,6982.5767,train
0.4740050655528855,10023_12,0.482177734375,9097.718,train
0.3306283482399325,1967_19,0.333984375,7252.177,train
0.21381673255228612,768_56,0.218505859375,2678.553,train
0.6688524326180473,9783_7,0.677734375,9508.494,train
0.33729547388881814,3778_12,0.323486328125,2132.5176,train
0.7653133532161323,3082_19,0.76904296875,9160.165,train
0.66806666332514,6464_9,0.66552734375,7287.2354,train
0.4856705665466178,9117_12,0.50732421875,9022.047,train
0.6812894245504538,7359_17,0.7001953125,7096.094,train
0.4161836991354577,3430_15,0.42431640625,4804.7764,train
0.5537149284616123,8848_19,0.54541015625,12139.859,train
0.6256471785515835,9016_11,0.595703125,16872.342,train
0.3901013125076339,2660_15,0.384765625,7175.8594,train
0.505972188300091,7077_19,0.521484375,3498.1765,train
0.5452718108486523,7553_9,0.55322265625,10514.953,train
0.2760613103392524,9908_17,0.28662109375,3251.259,train
0.6011237565336724,6318_15,0.61572265625,6398.9883,train
0.6873177202063275,4232_17,0.685546875,7003.7646,train
0.4765264059155527,4133_9,0.482666015625,6607.624,train
